param o := 364 ;
param s := 5364 ;

set R := 340 1775 36 2195 1547 301 1656 120 1321 1076 1936 136 1372 1697 1427 98 672 1717 264 590 1525 963 322 235 2125 1587 2204 1255 599 1193 1595 1510 519 2192 1384 2119 490 684 1583 1771 255 558 1863 85 1432 1843 1848 1245 1758 116 650 2137 1331 2117 2109 563 1408 2049 430 1512 922 1393 381 1114 2074 997 833 1320 1084 1631 177 2051 330 808 2070 818 71 796 1099 946 349 1299 344 1398 2205 547 2189 555 1983 2017 1632 1053 1992 1395 1622 919 2054 517 25 ;
set M := 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 ;
param TTI := 
0 0
1 0.25
2 0.5
3 0.75
4 1
5 1.25
6 1.5
7 1.75
8 2
9 2.25
10 2.5
11 2.75
12 3
13 3.25
14 3.5
15 3.75
16 4
17 4.25
18 4.5
19 4.75
20 5
21 5.25
22 5.5
23 5.75
24 6
25 6.25
26 6.5
27 6.75
28 7
29 7.25
30 7.5
31 7.75
32 8
33 8.25
34 8.5
35 8.75
36 9
37 9.25
38 9.5
39 9.75
40 10
41 10.25
42 10.5
43 10.75
44 11
45 11.25
46 11.5
47 11.75
48 12
49 12.25
50 12.5
51 12.75
52 13
53 13.25
54 13.5
55 13.75
56 14
57 14.25
58 14.5
59 14.75
60 15
61 15.25
62 15.5
63 15.75
64 16
65 16.25
66 16.5
67 16.75
68 17
69 17.25
70 17.5
71 17.75
72 18
73 18.25
74 18.5
75 18.75
76 19
77 19.25
78 19.5
79 19.75
80 20
81 20.25
82 20.5
83 20.75
84 21
85 21.25
86 21.5
87 21.75
88 22
89 22.25
90 22.5
91 22.75
92 23
93 23.25
94 23.5
95 23.75
;

param TTF := 
0 0.25
1 0.5
2 0.75
3 1
4 1.25
5 1.5
6 1.75
7 2
8 2.25
9 2.5
10 2.75
11 3
12 3.25
13 3.5
14 3.75
15 4
16 4.25
17 4.5
18 4.75
19 5
20 5.25
21 5.5
22 5.75
23 6
24 6.25
25 6.5
26 6.75
27 7
28 7.25
29 7.5
30 7.75
31 8
32 8.25
33 8.5
34 8.75
35 9
36 9.25
37 9.5
38 9.75
39 10
40 10.25
41 10.5
42 10.75
43 11
44 11.25
45 11.5
46 11.75
47 12
48 12.25
49 12.5
50 12.75
51 13
52 13.25
53 13.5
54 13.75
55 14
56 14.25
57 14.5
58 14.75
59 15
60 15.25
61 15.5
62 15.75
63 16
64 16.25
65 16.5
66 16.75
67 17
68 17.25
69 17.5
70 17.75
71 18
72 18.25
73 18.5
74 18.75
75 19
76 19.25
77 19.5
78 19.75
79 20
80 20.25
81 20.5
82 20.75
83 21
84 21.25
85 21.5
86 21.75
87 22
88 22.25
89 22.5
90 22.75
91 23
92 23.25
93 23.5
94 23.75
95 24
;

param tf := 
364 0 0.0833  364 1 0.0882  364 2 0.0931  364 3 0.098  364 4 0.1029  364 5 0.1127  364 6 0.1225  364 7 0.1323  364 8 0.1421  364 9 0.147  364 10 0.147  364 11 0.1421  364 12 0.1274  364 13 0.1176  364 14 0.1127  364 15 0.1127  364 16 0.1127  364 17 0.1176  364 18 0.1176  364 19 0.1176  364 20 0.1127  364 21 0.1127  364 22 0.1127  364 23 0.1127  364 24 0.1127  364 25 0.1127  364 26 0.1176  364 27 0.1225  364 28 0.1225  364 29 0.1274  364 30 0.1372  364 31 0.1421  364 32 0.147  364 33 0.1519  364 34 0.147  364 35 0.1323  364 36 0.1176  364 37 0.1029  364 38 0.0882  364 39 0.0784  364 40 0.0686  364 41 0.0588  364 42 0.0441  364 43 0.0294  364 44 0.0098  364 45 0  364 46 0.0049  364 47 0.0196  364 48 0.0441  364 49 0.0637  364 50 0.0686  364 51 0.0735  364 52 0.0686  364 53 0.0686  364 54 0.0637  364 55 0.0637  364 56 0.0637  364 57 0.0588  364 58 0.0588  364 59 0.0588  364 60 0.0539  364 61 0.0588  364 62 0.0686  364 63 0.0833  364 64 0.1029  364 65 0.1176  364 66 0.1176  364 67 0.1078  364 68 0.0882  364 69 0.0784  364 70 0.0686  364 71 0.0735  364 72 0.0784  364 73 0.0833  364 74 0.0833  364 75 0.0784  364 76 0.0686  364 77 0.0637  364 78 0.0637  364 79 0.0686  364 80 0.0833  364 81 0.0931  364 82 0.098  364 83 0.1029  364 84 0.098  364 85 0.1029  364 86 0.1029  364 87 0.1029  364 88 0.1078  364 89 0.1127  364 90 0.1127  364 91 0.1078  364 92 0.1029  364 93 0.098  364 94 0.0931  364 95 0.0931  
340 0 0.186  340 1 0.186  340 2 0.1953  340 3 0.1953  340 4 0.2046  340 5 0.2046  340 6 0.1767  340 7 0.1488  340 8 0.093  340 9 0.0651  340 10 0.0558  340 11 0.0651  340 12 0.0837  340 13 0.1023  340 14 0.1116  340 15 0.1116  340 16 0.1116  340 17 0.1116  340 18 0.1209  340 19 0.1302  340 20 0.1581  340 21 0.1674  340 22 0.1581  340 23 0.1302  340 24 0.093  340 25 0.0744  340 26 0.0744  340 27 0.1023  340 28 0.1581  340 29 0.1953  340 30 0.2139  340 31 0.2139  340 32 0.2046  340 33 0.1953  340 34 0.1767  340 35 0.1581  340 36 0.1395  340 37 0.1209  340 38 0.093  340 39 0.0558  340 40 0.0279  340 41 0.0093  340 42 0  340 43 0.0093  340 44 0.0372  340 45 0.0558  340 46 0.0651  340 47 0.0651  340 48 0.0558  340 49 0.0651  340 50 0.093  340 51 0.1302  340 52 0.186  340 53 0.2139  340 54 0.2325  340 55 0.2325  340 56 0.2046  340 57 0.1953  340 58 0.1953  340 59 0.2046  340 60 0.2232  340 61 0.2232  340 62 0.2046  340 63 0.1674  340 64 0.1116  340 65 0.0651  340 66 0.0465  340 67 0.0465  340 68 0.0651  340 69 0.0744  340 70 0.0837  340 71 0.093  340 72 0.093  340 73 0.1116  340 74 0.1302  340 75 0.1581  340 76 0.1953  340 77 0.2232  340 78 0.2232  340 79 0.2046  340 80 0.1674  340 81 0.1395  340 82 0.1302  340 83 0.1395  340 84 0.1581  340 85 0.1581  340 86 0.1488  340 87 0.1116  340 88 0.0651  340 89 0.0465  340 90 0.0465  340 91 0.0744  340 92 0.1209  340 93 0.1581  340 94 0.186  340 95 0.1953  
1775 0 0.0816  1775 1 0.0816  1775 2 0.0768  1775 3 0.0768  1775 4 0.0672  1775 5 0.0624  1775 6 0.0576  1775 7 0.0528  1775 8 0.048  1775 9 0.0432  1775 10 0.0384  1775 11 0.0336  1775 12 0.0336  1775 13 0.0336  1775 14 0.0384  1775 15 0.048  1775 16 0.0624  1775 17 0.0672  1775 18 0.072  1775 19 0.0672  1775 20 0.0624  1775 21 0.0576  1775 22 0.0528  1775 23 0.0528  1775 24 0.0528  1775 25 0.0528  1775 26 0.0432  1775 27 0.0288  1775 28 0.0144  1775 29 0.0048  1775 30 0  1775 31 0.0048  1775 32 0.0144  1775 33 0.0192  1775 34 0.0192  1775 35 0.0144  1775 36 0.0096  1775 37 0.0048  1775 38 0.0096  1775 39 0.0144  1775 40 0.024  1775 41 0.0288  1775 42 0.0288  1775 43 0.024  1775 44 0.0144  1775 45 0.0048  1775 46 0.0048  1775 47 0.0144  1775 48 0.024  1775 49 0.0288  1775 50 0.0336  1775 51 0.0288  1775 52 0.024  1775 53 0.024  1775 54 0.0288  1775 55 0.0384  1775 56 0.048  1775 57 0.0576  1775 58 0.0624  1775 59 0.0576  1775 60 0.048  1775 61 0.048  1775 62 0.0432  1775 63 0.048  1775 64 0.0528  1775 65 0.0528  1775 66 0.0528  1775 67 0.0528  1775 68 0.048  1775 69 0.048  1775 70 0.048  1775 71 0.048  1775 72 0.0576  1775 73 0.0624  1775 74 0.0624  1775 75 0.0624  1775 76 0.0624  1775 77 0.0624  1775 78 0.0624  1775 79 0.0672  1775 80 0.0672  1775 81 0.0672  1775 82 0.0672  1775 83 0.0672  1775 84 0.0624  1775 85 0.0624  1775 86 0.0624  1775 87 0.0576  1775 88 0.0576  1775 89 0.0576  1775 90 0.0528  1775 91 0.048  1775 92 0.048  1775 93 0.048  1775 94 0.048  1775 95 0.0576  
36 0 0.1224  36 1 0.1176  36 2 0.1128  36 3 0.108  36 4 0.0984  36 5 0.0912  36 6 0.0864  36 7 0.0792  36 8 0.0744  36 9 0.072  36 10 0.0672  36 11 0.0624  36 12 0.0576  36 13 0.0552  36 14 0.0528  36 15 0.0528  36 16 0.0528  36 17 0.048  36 18 0.0384  36 19 0.0264  36 20 0.0096  36 21 0.0024  36 22 0  36 23 0.0072  36 24 0.0216  36 25 0.0288  36 26 0.0312  36 27 0.0264  36 28 0.0168  36 29 0.012  36 30 0.0096  36 31 0.012  36 32 0.0192  36 33 0.0264  36 34 0.0312  36 35 0.036  36 36 0.0384  36 37 0.0432  36 38 0.0504  36 39 0.0576  36 40 0.0696  36 41 0.0744  36 42 0.0816  36 43 0.084  36 44 0.084  36 45 0.0864  36 46 0.0912  36 47 0.0984  36 48 0.108  36 49 0.1104  36 50 0.1056  36 51 0.096  36 52 0.0768  36 53 0.0648  36 54 0.0576  36 55 0.0576  36 56 0.0624  36 57 0.0624  36 58 0.06  36 59 0.0552  36 60 0.048  36 61 0.0408  36 62 0.0408  36 63 0.0456  36 64 0.0528  36 65 0.0576  36 66 0.06  36 67 0.0624  36 68 0.06  36 69 0.0648  36 70 0.0744  36 71 0.0912  36 72 0.1128  36 73 0.1296  36 74 0.1392  36 75 0.1392  36 76 0.1344  36 77 0.132  36 78 0.132  36 79 0.132  36 80 0.1344  36 81 0.1392  36 82 0.1392  36 83 0.1344  36 84 0.132  36 85 0.1296  36 86 0.1248  36 87 0.1224  36 88 0.1176  36 89 0.1152  36 90 0.1104  36 91 0.1056  36 92 0.0984  36 93 0.096  36 94 0.096  36 95 0.1008  
2195 0 0  2195 1 0.007  2195 2 0.007  2195 3 0.014  2195 4 0.021  2195 5 0.028  2195 6 0.035  2195 7 0.042  2195 8 0.049  2195 9 0.056  2195 10 0.063  2195 11 0.07  2195 12 0.077  2195 13 0.07  2195 14 0.063  2195 15 0.049  2195 16 0.035  2195 17 0.021  2195 18 0.021  2195 19 0.021  2195 20 0.035  2195 21 0.035  2195 22 0.042  2195 23 0.042  2195 24 0.042  2195 25 0.049  2195 26 0.056  2195 27 0.077  2195 28 0.105  2195 29 0.119  2195 30 0.126  2195 31 0.119  2195 32 0.105  2195 33 0.098  2195 34 0.098  2195 35 0.098  2195 36 0.112  2195 37 0.112  2195 38 0.112  2195 39 0.105  2195 40 0.084  2195 41 0.084  2195 42 0.084  2195 43 0.091  2195 44 0.105  2195 45 0.112  2195 46 0.112  2195 47 0.105  2195 48 0.091  2195 49 0.077  2195 50 0.077  2195 51 0.077  2195 52 0.084  2195 53 0.084  2195 54 0.084  2195 55 0.07  2195 56 0.049  2195 57 0.035  2195 58 0.035  2195 59 0.035  2195 60 0.049  2195 61 0.056  2195 62 0.056  2195 63 0.056  2195 64 0.049  2195 65 0.042  2195 66 0.042  2195 67 0.042  2195 68 0.049  2195 69 0.056  2195 70 0.056  2195 71 0.049  2195 72 0.042  2195 73 0.035  2195 74 0.028  2195 75 0.028  2195 76 0.028  2195 77 0.028  2195 78 0.028  2195 79 0.028  2195 80 0.021  2195 81 0.021  2195 82 0.021  2195 83 0.021  2195 84 0.028  2195 85 0.035  2195 86 0.035  2195 87 0.035  2195 88 0.035  2195 89 0.042  2195 90 0.042  2195 91 0.049  2195 92 0.056  2195 93 0.056  2195 94 0.049  2195 95 0.042  
