param o := 949 ;
param s := 5949 ;

set R := 1572 557 2075 408 2000 2154 950 2152 2038 1374 1292 1705 1096 1384 1970 723 964 419 217 2113 589 1512 166 575 603 686 1636 733 1021 2084 749 1991 2049 22 1928 639 1134 1435 2069 1798 921 274 1749 1935 1624 1305 194 1759 1706 362 1341 1817 1900 60 458 156 1445 1496 1313 977 1951 1398 957 134 757 519 1839 829 1921 1756 59 1427 513 1103 1461 1273 293 1418 844 193 484 527 2119 42 2112 1723 1638 2047 263 772 752 1430 938 1348 1699 2001 480 1622 301 ;
set M := 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 ;
param TTI := 
0 0
1 0.25
2 0.5
3 0.75
4 1
5 1.25
6 1.5
7 1.75
8 2
9 2.25
10 2.5
11 2.75
12 3
13 3.25
14 3.5
15 3.75
16 4
17 4.25
18 4.5
19 4.75
20 5
21 5.25
22 5.5
23 5.75
24 6
25 6.25
26 6.5
27 6.75
28 7
29 7.25
30 7.5
31 7.75
32 8
33 8.25
34 8.5
35 8.75
36 9
37 9.25
38 9.5
39 9.75
40 10
41 10.25
42 10.5
43 10.75
44 11
45 11.25
46 11.5
47 11.75
48 12
49 12.25
50 12.5
51 12.75
52 13
53 13.25
54 13.5
55 13.75
56 14
57 14.25
58 14.5
59 14.75
60 15
61 15.25
62 15.5
63 15.75
64 16
65 16.25
66 16.5
67 16.75
68 17
69 17.25
70 17.5
71 17.75
72 18
73 18.25
74 18.5
75 18.75
76 19
77 19.25
78 19.5
79 19.75
80 20
81 20.25
82 20.5
83 20.75
84 21
85 21.25
86 21.5
87 21.75
88 22
89 22.25
90 22.5
91 22.75
92 23
93 23.25
94 23.5
95 23.75
;

param TTF := 
0 0.25
1 0.5
2 0.75
3 1
4 1.25
5 1.5
6 1.75
7 2
8 2.25
9 2.5
10 2.75
11 3
12 3.25
13 3.5
14 3.75
15 4
16 4.25
17 4.5
18 4.75
19 5
20 5.25
21 5.5
22 5.75
23 6
24 6.25
25 6.5
26 6.75
27 7
28 7.25
29 7.5
30 7.75
31 8
32 8.25
33 8.5
34 8.75
35 9
36 9.25
37 9.5
38 9.75
39 10
40 10.25
41 10.5
42 10.75
43 11
44 11.25
45 11.5
46 11.75
47 12
48 12.25
49 12.5
50 12.75
51 13
52 13.25
53 13.5
54 13.75
55 14
56 14.25
57 14.5
58 14.75
59 15
60 15.25
61 15.5
62 15.75
63 16
64 16.25
65 16.5
66 16.75
67 17
68 17.25
69 17.5
70 17.75
71 18
72 18.25
73 18.5
74 18.75
75 19
76 19.25
77 19.5
78 19.75
79 20
80 20.25
81 20.5
82 20.75
83 21
84 21.25
85 21.5
86 21.75
87 22
88 22.25
89 22.5
90 22.75
91 23
92 23.25
93 23.5
94 23.75
95 24
;

param tf := 
949 0 0.049  949 1 0.0539  949 2 0.0637  949 3 0.0686  949 4 0.0784  949 5 0.0882  949 6 0.098  949 7 0.1029  949 8 0.1078  949 9 0.1127  949 10 0.1225  949 11 0.1372  949 12 0.1568  949 13 0.1617  949 14 0.1519  949 15 0.1323  949 16 0.1029  949 17 0.0931  949 18 0.0931  949 19 0.1176  949 20 0.1519  949 21 0.1764  949 22 0.1813  949 23 0.1715  949 24 0.147  949 25 0.1225  949 26 0.1029  949 27 0.0882  949 28 0.0735  949 29 0.0588  949 30 0.0441  949 31 0.0245  949 32 0.0049  949 33 0  949 34 0.0049  949 35 0.0196  949 36 0.049  949 37 0.0735  949 38 0.0882  949 39 0.1029  949 40 0.1127  949 41 0.1225  949 42 0.1372  949 43 0.147  949 44 0.1617  949 45 0.1617  949 46 0.1519  949 47 0.1274  949 48 0.0882  949 49 0.0588  949 50 0.0441  949 51 0.0343  949 52 0.0343  949 53 0.0343  949 54 0.0294  949 55 0.0196  949 56 0.0098  949 57 0.0049  949 58 0.0098  949 59 0.0196  949 60 0.0343  949 61 0.049  949 62 0.0637  949 63 0.0784  949 64 0.0882  949 65 0.1029  949 66 0.1225  949 67 0.1421  949 68 0.1666  949 69 0.1862  949 70 0.2009  949 71 0.2058  949 72 0.2058  949 73 0.2009  949 74 0.196  949 75 0.1862  949 76 0.1715  949 77 0.1519  949 78 0.1274  949 79 0.098  949 80 0.0637  949 81 0.0441  949 82 0.0441  949 83 0.0588  949 84 0.0931  949 85 0.1225  949 86 0.1519  949 87 0.1764  949 88 0.2009  949 89 0.2156  949 90 0.2303  949 91 0.2401  949 92 0.245  949 93 0.2352  949 94 0.2107  949 95 0.1764  
1572 0 0.2883  1572 1 0.279  1572 2 0.2697  1572 3 0.2697  1572 4 0.2511  1572 5 0.2325  1572 6 0.2232  1572 7 0.2139  1572 8 0.2046  1572 9 0.1953  1572 10 0.1767  1572 11 0.1581  1572 12 0.1302  1572 13 0.1209  1572 14 0.1395  1572 15 0.1674  1572 16 0.2139  1572 17 0.2325  1572 18 0.2232  1572 19 0.1953  1572 20 0.1395  1572 21 0.1023  1572 22 0.093  1572 23 0.1116  1572 24 0.1488  1572 25 0.186  1572 26 0.2139  1572 27 0.2325  1572 28 0.2511  1572 29 0.279  1572 30 0.2976  1572 31 0.3255  1572 32 0.3534  1572 33 0.372  1572 34 0.3627  1572 35 0.3348  1572 36 0.2976  1572 37 0.2604  1572 38 0.2325  1572 39 0.2139  1572 40 0.1953  1572 41 0.1767  1572 42 0.1581  1572 43 0.1395  1572 44 0.1209  1572 45 0.1209  1572 46 0.1395  1572 47 0.1767  1572 48 0.2325  1572 49 0.279  1572 50 0.2976  1572 51 0.3162  1572 52 0.3162  1572 53 0.3162  1572 54 0.3162  1572 55 0.3348  1572 56 0.3534  1572 57 0.3534  1572 58 0.3534  1572 59 0.3348  1572 60 0.3162  1572 61 0.2883  1572 62 0.2697  1572 63 0.2511  1572 64 0.2325  1572 65 0.2139  1572 66 0.1767  1572 67 0.1488  1572 68 0.1116  1572 69 0.0837  1572 70 0.0651  1572 71 0.0558  1572 72 0.0558  1572 73 0.0651  1572 74 0.0744  1572 75 0.093  1572 76 0.1116  1572 77 0.1395  1572 78 0.1767  1572 79 0.2232  1572 80 0.2697  1572 81 0.2976  1572 82 0.2976  1572 83 0.279  1572 84 0.2325  1572 85 0.1767  1572 86 0.1395  1572 87 0.1023  1572 88 0.0651  1572 89 0.0372  1572 90 0.0186  1572 91 0.0093  1572 92 0  1572 93 0.0186  1572 94 0.0465  1572 95 0.1023  
557 0 0.2016  557 1 0.1968  557 2 0.192  557 3 0.1824  557 4 0.1728  557 5 0.168  557 6 0.168  557 7 0.1824  557 8 0.1968  557 9 0.2064  557 10 0.2112  557 11 0.2112  557 12 0.2016  557 13 0.1968  557 14 0.1872  557 15 0.1824  557 16 0.1824  557 17 0.1728  557 18 0.168  557 19 0.1536  557 20 0.1392  557 21 0.1248  557 22 0.1152  557 23 0.1008  557 24 0.096  557 25 0.0816  557 26 0.0624  557 27 0.0384  557 28 0.0144  557 29 0  557 30 0  557 31 0.0144  557 32 0.048  557 33 0.0672  557 34 0.0816  557 35 0.0864  557 36 0.0816  557 37 0.0912  557 38 0.1104  557 39 0.1392  557 40 0.1824  557 41 0.2064  557 42 0.2208  557 43 0.2208  557 44 0.2064  557 45 0.2016  557 46 0.1968  557 47 0.1968  557 48 0.2064  557 49 0.2064  557 50 0.2016  557 51 0.192  557 52 0.1776  557 53 0.1632  557 54 0.1536  557 55 0.144  557 56 0.144  557 57 0.1344  557 58 0.1296  557 59 0.12  557 60 0.1104  557 61 0.1056  557 62 0.12  557 63 0.1392  557 64 0.1728  557 65 0.1968  557 66 0.2112  557 67 0.2208  557 68 0.2208  557 69 0.2208  557 70 0.2256  557 71 0.2256  557 72 0.2304  557 73 0.2304  557 74 0.216  557 75 0.2016  557 76 0.1776  557 77 0.1584  557 78 0.1488  557 79 0.1392  557 80 0.1392  557 81 0.1392  557 82 0.1344  557 83 0.1296  557 84 0.1248  557 85 0.1248  557 86 0.1344  557 87 0.1488  557 88 0.1776  557 89 0.1968  557 90 0.2064  557 91 0.2016  557 92 0.192  557 93 0.1872  557 94 0.1872  557 95 0.1872  
2075 0 0.0816  2075 1 0.0792  2075 2 0.0792  2075 3 0.0768  2075 4 0.072  2075 5 0.0744  2075 6 0.0792  2075 7 0.0888  2075 8 0.1056  2075 9 0.1104  2075 10 0.1104  2075 11 0.1008  2075 12 0.0864  2075 13 0.072  2075 14 0.0648  2075 15 0.0648  2075 16 0.0672  2075 17 0.0696  2075 18 0.0744  2075 19 0.0792  2075 20 0.0864  2075 21 0.0936  2075 22 0.1032  2075 23 0.1128  2075 24 0.1248  2075 25 0.132  2075 26 0.1368  2075 27 0.132  2075 28 0.1272  2075 29 0.1224  2075 30 0.1248  2075 31 0.1272  2075 32 0.1368  2075 33 0.1392  2075 34 0.1392  2075 35 0.1368  2075 36 0.132  2075 37 0.1272  2075 38 0.1248  2075 39 0.1248  2075 40 0.1272  2075 41 0.1272  2075 42 0.1272  2075 43 0.1224  2075 44 0.12  2075 45 0.1152  2075 46 0.1128  2075 47 0.1104  2075 48 0.108  2075 49 0.1008  2075 50 0.0888  2075 51 0.0696  2075 52 0.0456  2075 53 0.0312  2075 54 0.0264  2075 55 0.0312  2075 56 0.0456  2075 57 0.0576  2075 58 0.0648  2075 59 0.0672  2075 60 0.0672  2075 61 0.0696  2075 62 0.0768  2075 63 0.0864  2075 64 0.1008  2075 65 0.1056  2075 66 0.1008  2075 67 0.0864  2075 68 0.0648  2075 69 0.048  2075 70 0.0408  2075 71 0.0384  2075 72 0.0456  2075 73 0.0504  2075 74 0.0552  2075 75 0.06  2075 76 0.0648  2075 77 0.0696  2075 78 0.0744  2075 79 0.0792  2075 80 0.084  2075 81 0.0792  2075 82 0.0696  2075 83 0.048  2075 84 0.0216  2075 85 0.0048  2075 86 0  2075 87 0.0096  2075 88 0.0288  2075 89 0.0408  2075 90 0.048  2075 91 0.048  2075 92 0.0456  2075 93 0.0432  2075 94 0.048  2075 95 0.0552  
408 0 0.028  408 1 0.021  408 2 0.021  408 3 0.021  408 4 0.021  408 5 0.021  408 6 0.028  408 7 0.042  408 8 0.056  408 9 0.063  408 10 0.07  408 11 0.07  408 12 0.07  408 13 0.07  408 14 0.063  408 15 0.063  408 16 0.063  408 17 0.063  408 18 0.063  408 19 0.063  408 20 0.063  408 21 0.063  408 22 0.063  408 23 0.063  408 24 0.07  408 25 0.07  408 26 0.063  408 27 0.063  408 28 0.056  408 29 0.056  408 30 0.056  408 31 0.056  408 32 0.056  408 33 0.063  408 34 0.056  408 35 0.056  408 36 0.049  408 37 0.042  408 38 0.042  408 39 0.042  408 40 0.042  408 41 0.042  408 42 0.035  408 43 0.028  408 44 0.021  408 45 0.014  408 46 0.014  408 47 0.021  408 48 0.035  408 49 0.042  408 50 0.049  408 51 0.049  408 52 0.042  408 53 0.042  408 54 0.042  408 55 0.042  408 56 0.049  408 57 0.056  408 58 0.056  408 59 0.056  408 60 0.056  408 61 0.049  408 62 0.056  408 63 0.056  408 64 0.063  408 65 0.07  408 66 0.07  408 67 0.07  408 68 0.063  408 69 0.063  408 70 0.063  408 71 0.07  408 72 0.077  408 73 0.077  408 74 0.077  408 75 0.07  408 76 0.063  408 77 0.063  408 78 0.056  408 79 0.056  408 80 0.063  408 81 0.063  408 82 0.063  408 83 0.063  408 84 0.063  408 85 0.063  408 86 0.063  408 87 0.063  408 88 0.063  408 89 0.056  408 90 0.049  408 91 0.035  408 92 0.014  408 93 0.007  408 94 0  408 95 0  
