param o := 2204 ;
param s := 7204 ;

set R := 1255 599 1193 1595 1510 519 2192 1384 2119 490 684 1583 1771 255 558 1863 85 1432 1843 1848 1245 1758 116 650 ;
set M := 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 ;
param TTI := 
0 0
1 0.25
2 0.5
3 0.75
4 1
5 1.25
6 1.5
7 1.75
8 2
9 2.25
10 2.5
11 2.75
12 3
13 3.25
14 3.5
15 3.75
16 4
17 4.25
18 4.5
19 4.75
20 5
21 5.25
22 5.5
23 5.75
24 6
25 6.25
26 6.5
27 6.75
28 7
29 7.25
30 7.5
31 7.75
32 8
33 8.25
34 8.5
35 8.75
36 9
37 9.25
38 9.5
39 9.75
40 10
41 10.25
42 10.5
43 10.75
44 11
45 11.25
46 11.5
47 11.75
48 12
49 12.25
50 12.5
51 12.75
52 13
53 13.25
54 13.5
55 13.75
56 14
57 14.25
58 14.5
59 14.75
60 15
61 15.25
62 15.5
63 15.75
64 16
65 16.25
66 16.5
67 16.75
68 17
69 17.25
70 17.5
71 17.75
72 18
73 18.25
74 18.5
75 18.75
76 19
77 19.25
78 19.5
79 19.75
80 20
81 20.25
82 20.5
83 20.75
84 21
85 21.25
86 21.5
87 21.75
88 22
89 22.25
90 22.5
91 22.75
92 23
93 23.25
94 23.5
95 23.75
;

param TTF := 
0 0.25
1 0.5
2 0.75
3 1
4 1.25
5 1.5
6 1.75
7 2
8 2.25
9 2.5
10 2.75
11 3
12 3.25
13 3.5
14 3.75
15 4
16 4.25
17 4.5
18 4.75
19 5
20 5.25
21 5.5
22 5.75
23 6
24 6.25
25 6.5
26 6.75
27 7
28 7.25
29 7.5
30 7.75
31 8
32 8.25
33 8.5
34 8.75
35 9
36 9.25
37 9.5
38 9.75
39 10
40 10.25
41 10.5
42 10.75
43 11
44 11.25
45 11.5
46 11.75
47 12
48 12.25
49 12.5
50 12.75
51 13
52 13.25
53 13.5
54 13.75
55 14
56 14.25
57 14.5
58 14.75
59 15
60 15.25
61 15.5
62 15.75
63 16
64 16.25
65 16.5
66 16.75
67 17
68 17.25
69 17.5
70 17.75
71 18
72 18.25
73 18.5
74 18.75
75 19
76 19.25
77 19.5
78 19.75
79 20
80 20.25
81 20.5
82 20.75
83 21
84 21.25
85 21.5
86 21.75
87 22
88 22.25
89 22.5
90 22.75
91 23
92 23.25
93 23.5
94 23.75
95 24
;

param tf := 
2204 0 0.1323  2204 1 0.1274  2204 2 0.1225  2204 3 0.1176  2204 4 0.1127  2204 5 0.1029  2204 6 0.098  2204 7 0.0931  2204 8 0.0931  2204 9 0.0882  2204 10 0.0833  2204 11 0.0735  2204 12 0.0588  2204 13 0.0588  2204 14 0.0637  2204 15 0.0735  2204 16 0.0931  2204 17 0.1029  2204 18 0.1029  2204 19 0.0882  2204 20 0.0637  2204 21 0.0441  2204 22 0.0441  2204 23 0.049  2204 24 0.0686  2204 25 0.0833  2204 26 0.0931  2204 27 0.1078  2204 28 0.1127  2204 29 0.1225  2204 30 0.1372  2204 31 0.147  2204 32 0.1617  2204 33 0.1666  2204 34 0.1617  2204 35 0.1519  2204 36 0.1323  2204 37 0.1176  2204 38 0.1029  2204 39 0.0931  2204 40 0.0882  2204 41 0.0833  2204 42 0.0735  2204 43 0.0637  2204 44 0.0539  2204 45 0.0539  2204 46 0.0637  2204 47 0.0784  2204 48 0.1029  2204 49 0.1225  2204 50 0.1372  2204 51 0.1421  2204 52 0.1421  2204 53 0.1421  2204 54 0.1421  2204 55 0.1519  2204 56 0.1568  2204 57 0.1617  2204 58 0.1617  2204 59 0.1519  2204 60 0.1421  2204 61 0.1323  2204 62 0.1225  2204 63 0.1127  2204 64 0.1029  2204 65 0.0931  2204 66 0.0833  2204 67 0.0686  2204 68 0.0539  2204 69 0.0392  2204 70 0.0294  2204 71 0.0245  2204 72 0.0245  2204 73 0.0294  2204 74 0.0343  2204 75 0.0392  2204 76 0.049  2204 77 0.0637  2204 78 0.0784  2204 79 0.098  2204 80 0.1225  2204 81 0.1372  2204 82 0.1372  2204 83 0.1225  2204 84 0.1029  2204 85 0.0833  2204 86 0.0637  2204 87 0.0441  2204 88 0.0294  2204 89 0.0196  2204 90 0.0098  2204 91 0.0049  2204 92 0  2204 93 0.0049  2204 94 0.0196  2204 95 0.0441  
1255 0 0.0465  1255 1 0.0372  1255 2 0.0279  1255 3 0.0279  1255 4 0.0093  1255 5 0  1255 6 0  1255 7 0.0186  1255 8 0.0279  1255 9 0.0465  1255 10 0.0558  1255 11 0.0558  1255 12 0.0558  1255 13 0.0651  1255 14 0.0744  1255 15 0.093  1255 16 0.1209  1255 17 0.1302  1255 18 0.1302  1255 19 0.1209  1255 20 0.1023  1255 21 0.093  1255 22 0.0837  1255 23 0.0837  1255 24 0.0837  1255 25 0.0837  1255 26 0.0744  1255 27 0.0465  1255 28 0.0186  1255 29 0  1255 30 0  1255 31 0.0093  1255 32 0.0372  1255 33 0.0558  1255 34 0.0744  1255 35 0.0744  1255 36 0.0651  1255 37 0.0651  1255 38 0.0744  1255 39 0.093  1255 40 0.1302  1255 41 0.1395  1255 42 0.1488  1255 43 0.1488  1255 44 0.1302  1255 45 0.1209  1255 46 0.1116  1255 47 0.1023  1255 48 0.1023  1255 49 0.1023  1255 50 0.093  1255 51 0.093  1255 52 0.0837  1255 53 0.0837  1255 54 0.093  1255 55 0.1116  1255 56 0.1302  1255 57 0.1302  1255 58 0.1395  1255 59 0.1302  1255 60 0.1116  1255 61 0.1023  1255 62 0.093  1255 63 0.0837  1255 64 0.0837  1255 65 0.0837  1255 66 0.0837  1255 67 0.0837  1255 68 0.0837  1255 69 0.0837  1255 70 0.093  1255 71 0.1023  1255 72 0.1116  1255 73 0.1209  1255 74 0.1116  1255 75 0.093  1255 76 0.0651  1255 77 0.0465  1255 78 0.0465  1255 79 0.0465  1255 80 0.0651  1255 81 0.0744  1255 82 0.0837  1255 83 0.0837  1255 84 0.0744  1255 85 0.0744  1255 86 0.0651  1255 87 0.0744  1255 88 0.0744  1255 89 0.0744  1255 90 0.0651  1255 91 0.0558  1255 92 0.0465  1255 93 0.0372  1255 94 0.0372  1255 95 0.0372  
599 0 0.2016  599 1 0.2064  599 2 0.2112  599 3 0.216  599 4 0.2256  599 5 0.2208  599 6 0.1968  599 7 0.1632  599 8 0.1056  599 9 0.072  599 10 0.0576  599 11 0.0672  599 12 0.0912  599 13 0.1104  599 14 0.1248  599 15 0.1248  599 16 0.12  599 17 0.12  599 18 0.1296  599 19 0.144  599 20 0.1728  599 21 0.1776  599 22 0.168  599 23 0.1392  599 24 0.096  599 25 0.0816  599 26 0.0864  599 27 0.1152  599 28 0.168  599 29 0.2112  599 30 0.2304  599 31 0.2352  599 32 0.2256  599 33 0.2112  599 34 0.1968  599 35 0.1776  599 36 0.1536  599 37 0.1296  599 38 0.1008  599 39 0.0624  599 40 0.024  599 41 0.0048  599 42 0  599 43 0.0144  599 44 0.0432  599 45 0.0624  599 46 0.0768  599 47 0.0768  599 48 0.0624  599 49 0.072  599 50 0.096  599 51 0.1392  599 52 0.2016  599 53 0.24  599 54 0.2592  599 55 0.2496  599 56 0.2256  599 57 0.2112  599 58 0.2112  599 59 0.2208  599 60 0.2448  599 61 0.2448  599 62 0.2256  599 63 0.1824  599 64 0.12  599 65 0.072  599 66 0.048  599 67 0.048  599 68 0.0672  599 69 0.0816  599 70 0.096  599 71 0.1008  599 72 0.1056  599 73 0.12  599 74 0.1392  599 75 0.1728  599 76 0.216  599 77 0.24  599 78 0.2448  599 79 0.2256  599 80 0.1824  599 81 0.1584  599 82 0.144  599 83 0.1536  599 84 0.1728  599 85 0.1728  599 86 0.1584  599 87 0.1248  599 88 0.072  599 89 0.048  599 90 0.048  599 91 0.0816  599 92 0.1344  599 93 0.1776  599 94 0.2016  599 95 0.2112  
1193 0 0.0408  1193 1 0.0408  1193 2 0.0408  1193 3 0.0384  1193 4 0.036  1193 5 0.036  1193 6 0.0408  1193 7 0.048  1193 8 0.0576  1193 9 0.0624  1193 10 0.0624  1193 11 0.0576  1193 12 0.0456  1193 13 0.0408  1193 14 0.036  1193 15 0.0384  1193 16 0.0432  1193 17 0.0504  1193 18 0.0552  1193 19 0.0624  1193 20 0.0672  1193 21 0.0744  1193 22 0.0816  1193 23 0.0864  1193 24 0.0936  1193 25 0.0984  1193 26 0.1008  1193 27 0.1008  1193 28 0.096  1193 29 0.0936  1193 30 0.0912  1193 31 0.0888  1193 32 0.0888  1193 33 0.084  1193 34 0.0768  1193 35 0.0696  1193 36 0.0576  1193 37 0.0504  1193 38 0.048  1193 39 0.048  1193 40 0.0528  1193 41 0.0576  1193 42 0.0576  1193 43 0.0576  1193 44 0.0552  1193 45 0.0552  1193 46 0.06  1193 47 0.0672  1193 48 0.0792  1193 49 0.0864  1193 50 0.0888  1193 51 0.0864  1193 52 0.0792  1193 53 0.072  1193 54 0.0672  1193 55 0.06  1193 56 0.0528  1193 57 0.048  1193 58 0.0408  1193 59 0.0312  1193 60 0.024  1193 61 0.0216  1193 62 0.024  1193 63 0.0312  1193 64 0.0456  1193 65 0.0552  1193 66 0.0624  1193 67 0.0648  1193 68 0.0672  1193 69 0.0696  1193 70 0.072  1193 71 0.0768  1193 72 0.0816  1193 73 0.0864  1193 74 0.0888  1193 75 0.0888  1193 76 0.0888  1193 77 0.0888  1193 78 0.0888  1193 79 0.0912  1193 80 0.0936  1193 81 0.0912  1193 82 0.084  1193 83 0.072  1193 84 0.0552  1193 85 0.0456  1193 86 0.0384  1193 87 0.0384  1193 88 0.0408  1193 89 0.0408  1193 90 0.0336  1193 91 0.024  1193 92 0.0072  1193 93 0  1193 94 0  1193 95 0.0072  
1595 0 0.147  1595 1 0.147  1595 2 0.147  1595 3 0.147  1595 4 0.14  1595 5 0.147  1595 6 0.154  1595 7 0.161  1595 8 0.168  1595 9 0.175  1595 10 0.182  1595 11 0.182  1595 12 0.175  1595 13 0.175  1595 14 0.182  1595 15 0.203  1595 16 0.217  1595 17 0.224  1595 18 0.217  1595 19 0.196  1595 20 0.161  1595 21 0.14  1595 22 0.126  1595 23 0.133  1595 24 0.147  1595 25 0.161  1595 26 0.168  1595 27 0.182  1595 28 0.189  1595 29 0.203  1595 30 0.217  1595 31 0.224  1595 32 0.238  1595 33 0.245  1595 34 0.238  1595 35 0.224  1595 36 0.203  1595 37 0.182  1595 38 0.175  1595 39 0.175  1595 40 0.182  1595 41 0.182  1595 42 0.182  1595 43 0.175  1595 44 0.168  1595 45 0.161  1595 46 0.154  1595 47 0.154  1595 48 0.161  1595 49 0.147  1595 50 0.126  1595 51 0.091  1595 52 0.042  1595 53 0.007  1595 54 0  1595 55 0.007  1595 56 0.035  1595 57 0.056  1595 58 0.077  1595 59 0.091  1595 60 0.091  1595 61 0.105  1595 62 0.126  1595 63 0.161  1595 64 0.203  1595 65 0.224  1595 66 0.238  1595 67 0.238  1595 68 0.217  1595 69 0.21  1595 70 0.203  1595 71 0.21  1595 72 0.217  1595 73 0.217  1595 74 0.203  1595 75 0.189  1595 76 0.161  1595 77 0.133  1595 78 0.112  1595 79 0.091  1595 80 0.07  1595 81 0.056  1595 82 0.049  1595 83 0.042  1595 84 0.049  1595 85 0.056  1595 86 0.07  1595 87 0.091  1595 88 0.112  1595 89 0.119  1595 90 0.119  1595 91 0.112  1595 92 0.091  1595 93 0.084  1595 94 0.084  1595 95 0.091  
